url,title,category
https://cdn-akamai.6connex.com/645/1827//poster1058_optimization_15922349605406752.pdf,Optimization study of a new computational model for brain lactate exchanges,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//OHBM2020_MacNiven_1592238194420119.pdf,Medial forebrain bundle structure is associated with impulsivity in humans,"Emotion, Motivation and Social Neuroscience"
https://cdn-akamai.6connex.com/645/1827//Poster2318_model_final_15922350759142799.pdf,A physiologically-based computational model to study brain lactate exchanges,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//2020_OHBM_HJW_15922025459838338.pdf,2D R2U-Net and Plane Aggregation for Fetal Cortical Plate segmentation,undefined
https://cdn-akamai.6connex.com/645/1827//2020_OHBM_poster_700_15922028370403913.pdf,Movement Errors During Skilled Motor Performance,"Perception, Attention and Motor Behavior"
https://cdn-akamai.6connex.com/645/1827//poster_15922028775474718.pdf,Abnormal maintenance of long-range temporal dependence during sleep in insomnia,Disorders of the Nervous System
https://cdn-akamai.6connex.com/645/1827//Poster_OHBM2020_Larabi__683_15922029956736308.pdf,Self-reflectiveness relates to functional connectivity dynamics,Higher Cognitive Functions
https://cdn-akamai.6connex.com/645/1827//OHBM2020_POSTER_Elnaz_kl-HB-kl_1592203490146840.pdf,Age effect on the kinematic analysis of postural anticipation and recovery,Higher Cognitive Functions
https://cdn-akamai.6connex.com/645/1827//Poster2112_OHBM_2020_CM_15922035619783391.pdf,General principles of gene dosage effects on brain structure,Genetics
https://cdn-akamai.6connex.com/645/1827//poster.v01_15922036288315781.pdf,Inter-operator variability of tractography-derived measures in CST,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//OHBM2020_Salas_15922037220259142.pdf,Deep learning reconstruction of respiratory variation signals from fMRI data,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//Poster_Veverka_HBM2020_1592204028109669.pdf,Cortical SEPs in post-stroke spasticity and their modulation by botulinum toxin ,Disorders of the Nervous System
https://cdn-akamai.6connex.com/645/1827//Poster_OHBM2020_15922040608285919.pdf,Developmental Trajectories of the Rat Brain:  an In-vivo MRI Studio,Lifespan Development
https://cdn-akamai.6connex.com/645/1827//Conrad_Price_HBM20_poster_submitted_1592204641255552.pdf,Does selective coupling precede selective activity? A study of numeral processin,Higher Cognitive Functions
https://cdn-akamai.6connex.com/645/1827//OHBM_poster_1268_15922042264365458.pdf,Novel brain shape asymmetry signatures for subject identification,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//YangQingqingPoster_2020OHBM_15922048439224619.pdf,"How human brain correlate with demographics, environments and cognitions",Higher Cognitive Functions
https://cdn-akamai.6connex.com/645/1827//poster_ohbm2020_20200612_1516_15922049103308758.pdf,Functional Network Connectivity for Classification in Schizophrenia,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//OHBMPoster2020_final_15922399824087174.pdf,PyNets,Neuroinformatics and Data Sharing
https://cdn-akamai.6connex.com/645/1827//2020_OHBM_Poster_15922054485014342.pdf,Psilocybin induces drug-level dependent disruption of resting-state networks,"Physiology, Metabolism and Neurotransmission "
https://cdn-akamai.6connex.com/645/1827//Poster963_OHBM_June2020_Surento_15922054607766580.pdf,Maternal Health & Intracranial Hemorrhage Associate w/ Preterm Neonate Brain Vol,Disorders of the Nervous System
https://cdn-akamai.6connex.com/645/1827//poster.v01_15922054622075343.pdf,WMH and PVS mapping from clinical data using semi-supervised multi-modal CNN,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//Soltaninejad_Tahmasian_OHBM2020_Poster_15922056896785534.pdf,In Search for a Transdiagnostic Abnormal Emotion Regulatory Network: a Neuroimag,"Emotion, Motivation and Social Neuroscience"
https://cdn-akamai.6connex.com/645/1827//OHBM_niko18_15922057160354257.pdf,Adaptive neurofeedback stimulation to support smoking cessation,Disorders of the Nervous System
https://cdn-akamai.6connex.com/645/1827//OHBM_megaanalysis_v2_15922060351233599.pdf,Factors influencing fMRI neurofeedback learning–a machine learning mega-analysis,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//OHBMPoster_SijiaWang_20200614_15922063950234602.pdf,Attetion modulation of sensory signals in non-pertinent primary sensory cortices,"Perception, Attention and Motor Behavior"
https://cdn-akamai.6connex.com/645/1827//206_Lahnakoski_OHBM2020_15922065901293892.pdf,Aberrant social orienting and extrinsic functional connectivity in autism,Disorders of the Nervous System
https://cdn-akamai.6connex.com/645/1827//FINAL_OHBM2020_SEMIC_Suhwan_15922066905554457.pdf,Temporal understanding of neural mechanisms in pain prediction and perception,"Perception, Attention and Motor Behavior"
https://cdn-akamai.6connex.com/645/1827//OHBM_2020_Multistability_FINAL_1592206795979924.pdf,Stochastic Resonance and Multi-stability in Frequency-Dependent Plasticity,undefined
https://cdn-akamai.6connex.com/645/1827//poster_OHBM_15922077058411874.pdf,Functional connectivity patterns in Progressive Multiple Sclerosis,Disorders of the Nervous System
https://cdn-akamai.6connex.com/645/1827//NeuroLibre_poster_2020_NS_15922069127978961.pdf,NeuroLibre: A curated web-based repository for Jupyter Notebooks in neuroscience,Neuroinformatics and Data Sharing
https://cdn-akamai.6connex.com/645/1827//PosterMezger_et_al._OHBM2020_15922071119587674.pdf,Bifrontal tDCS in patients with major depression and healthy controls,Brain Simulation
https://cdn-akamai.6connex.com/645/1827//Poster_horizontal_JHU_15922073729118750.pdf,Statistical inference for joint embeddings of multiple connectome data,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//poster_OHBM_submitted_1592207402038983.pdf,Three valued energy landscape analysis on a continuous multitask fMRI paradigm,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//OHBM_poster_2020_15922076821632757.pdf,A High-Resolution in Vivo Atlas of the Human Brain’s GABAA Receptor System,Genetics
https://cdn-akamai.6connex.com/645/1827//A3_poster_V4_copy_15922083668158229.pdf,Activity flow reveals the role of schizophrenia network dysfunction in cognition,Disorders of the Nervous System
https://cdn-akamai.6connex.com/645/1827//OHBM_2020_3_1592208467104773.pdf,Cerebral glucose metabolism in different ALS genotypes,Disorders of the Nervous System
https://cdn-akamai.6connex.com/645/1827//Poster_Brovkin_compressed_15922409253813446.pdf,Enriching the Human Connectome: von Economo atlas integrated into EBRAINS & TVB,"Neuroanatomy, Physiology, Metabolism and Neurotransmission"
https://cdn-akamai.6connex.com/645/1827//poster_ohbm20_15922089587237639.pdf,Multi-Compartment modelling of dMRI signal shows TE-based volume fraction bias,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//HBM_Justine_Dickhoff_15922089669955085.pdf,Brain connectivity patterns during rest associated with suicidal risk,"Emotion, Motivation and Social Neuroscience"
https://cdn-akamai.6connex.com/645/1827//OHBM2020_Poster_SASAKI_15922094486249740.pdf,Age-related Changes in Cortical Architecture and Cognitive Function,Lifespan Development
https://cdn-akamai.6connex.com/645/1827//OHBM_2020_Clustering_15922095180375225.pdf,Behind structural alteration patterns. Can clustering reveal any organization?,Novel Imaging Acquisition Methods
https://cdn-akamai.6connex.com/645/1827//NI_OHBM_poster_v8_15922097863634658.pdf,Reduction of Information Spreading in MEG Source Estimation Using a Structured M,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//PosterOHBM_Ittai_15922097866694422.pdf,Modelling cortical layer connectivity in the macaque brain,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//nilearn_poster_15922099047037760.pdf,nilearn_nistats,Neuroinformatics and Data Sharing
https://cdn-akamai.6connex.com/645/1827//OHBM2020_poster_TKim_15922105479082695.pdf,Cortico-striato-thalamo-cortical subnetworks for cognitive inflexibility in OCD,Higher Cognitive Functions
https://cdn-akamai.6connex.com/645/1827//Nickolas_Christidis_Poster_OHBM_15922106454101302.pdf,Piriform Cortex Parcellation through Unfolding & Clustering in the 3D Big Brain,"Neuroanatomy, Physiology, Metabolism and Neurotransmission"
https://cdn-akamai.6connex.com/645/1827//poster_seguin_15922107105585323.pdf,Network communication models improve the predictive utility of the connectome,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//Liloia_OHBM_2020_poster_15922108020584293.pdf,Gray Matter Co-Alteration Networks in Autism: A Meta-Connectomic Approach,Disorders of the Nervous System
https://cdn-akamai.6connex.com/645/1827//Poster_OHBM_reproducibility_final_submit_1592210939083345.pdf,Reproducibility of network measures for brain functional connectivity analyses,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//PosterOHBM-MEG_def_1592211448862679.pdf,Changes in MEG functional connectivity and topology during body movements,"Perception, Attention and Motor Behavior"
https://cdn-akamai.6connex.com/645/1827//OHBM_poster_15922117384441319.pdf,Influence of normal variation in birthweight on brain structure in later life,Lifespan Development
https://cdn-akamai.6connex.com/645/1827//OHBM_2020_poster_1053_15922118179137958.pdf,BOLD fMRI to assess the impact of alcohol advertisements in young drinkers,"Emotion, Motivation and Social Neuroscience"
https://cdn-akamai.6connex.com/645/1827//OHBM_2020_poster1284_15922119416721539.pdf,Changes of Network Connectivity Under Mindfulness Practices Among Novice Mindful,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//OHBM_Poster_-_Taxonomy_15922120475858159.pdf,Toward a Complete Taxonomy of Resting State Networks Across Wakefulness & Sleep,"Perception, Attention and Motor Behavior"
https://cdn-akamai.6connex.com/645/1827//OHBM2020_abstract_hydra_poster_15922121656565438.pdf,EEG Spectral Disparity of Breath and Body Scan among Novice Mindfulness Practiti,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//atlas_15922121925475326.pdf,An Age-Specific White Matter Atlas for Children Aged 6-8 Years,Neuroinformatics and Data Sharing
https://cdn-akamai.6connex.com/645/1827//OHBM_Poster_-_Consciousness_15922123334201762.pdf,"Non-REM Sleep Network Connectivity Represents Altered, Not Reduced Consciousness","Perception, Attention and Motor Behavior"
https://cdn-akamai.6connex.com/645/1827//OHBM2020_final_15922124872074948.pdf,A connectome-wide mega-analysis of functional dysconnectivity in autism,Disorders of the Nervous System
https://cdn-akamai.6connex.com/645/1827//networks_15922125438971579.pdf,Connectivity Deficits Following Cooling Therapy for Neonatal Encephalopathy,Disorders of the Nervous System
https://cdn-akamai.6connex.com/645/1827//OHBMFinalSean6142020_15922128070094965.pdf,Neuroimaging measures of cortical demyelination after mTBI,"Neuroanatomy, Physiology, Metabolism and Neurotransmission"
https://cdn-akamai.6connex.com/645/1827//OHBM2020_Zheng_Poster_15922386463965909.pdf,Long time-scale organization of spontaneous intrinsic brain activity,undefined
https://cdn-akamai.6connex.com/645/1827//OHBM2020_Poster_15922156740501523.pdf,EEG correlates of experimentally induced auditory illusions,"Perception, Attention and Motor Behavior"
https://cdn-akamai.6connex.com/645/1827//OHBM_Poster_Presentation_15922150997291680.pdf,Default Mode Network Dynamic Connectivity across Alzheimer’s Disease Spectrum,Disorders of the Nervous System
https://cdn-akamai.6connex.com/645/1827//2020_OHBM_Ray_Importance_of_Feature_Selection_Brain_Age_Final_submission_edited_2_15922265912771497.pdf,Importance of feature selection in brain age estimation using structural MRI,undefined
https://cdn-akamai.6connex.com/645/1827//Tik_TMSfMRI-sgACCengagement_Poster_HBM2020_15922162987806178.pdf,Concurrent TMS/fMRI demonstrates direct sgACC target engagement,Brain Simulation
https://cdn-akamai.6connex.com/645/1827//ohbm2020_kirstin__22_15922158097578710.pdf,TACS-induced phase-specific modulation of striatal activity in force tracking,Brain Simulation
https://cdn-akamai.6connex.com/645/1827//Subthalamic_nucleus_activity_dynamics_and_limb_movement_prediction_in_Parkinson2702_15922158430578508.pdf,Subthalamic nucleus activity dynamics and limb movement prediction in Parkinson,Brain Simulation
https://cdn-akamai.6connex.com/645/1827//OHBM_2020_Kooijmans_1592215973563172.pdf,"Quantitative, multimodal cell and fiber mapping in full primate brain sections","Neuroanatomy, Physiology, Metabolism and Neurotransmission"
https://cdn-akamai.6connex.com/645/1827//Poster_Digital_HBM_631_15922163573097995.pdf,Cerebral blood flow differences in limbic regions: an effect of FTO genotype ,Genetics
https://cdn-akamai.6connex.com/645/1827//OHBM_GCC_15922282036294509.pdf,Cerebral NIRS monitoring in relation to neuromotor exam in preterm infants,Novel Imaging Acquisition Methods
https://cdn-akamai.6connex.com/645/1827//JULIEN_JARRET_OHBM_2020_POSTER_15922167311947164.pdf,Thinking about integrating fMRI with dMRI tractography?:  we help you think,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//2020-06-15_OHBM_poster_interspecies_15922167982578828.pdf,Morphological evolution of the primate brain through alignment of cortical sulci,"Neuroanatomy, Physiology, Metabolism and Neurotransmission"
https://cdn-akamai.6connex.com/645/1827//OHBM2020_NeuralEncoding_Final_15922391346174914.pdf,Towards holistic neural encoding models for multi-modal naturalistic stimuli ,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//HanneSmevik_HBMposter_final_1592217511229581.pdf,Altered cognitive control activations after moderate sleep loss,"Perception, Attention and Motor Behavior"
https://cdn-akamai.6connex.com/645/1827//karakuzu_qmrlab_15922175213273308.pdf,Fully transparent qMRLab pipelines to quantify brain microstructure,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//EMessaritaki_1052_15922175430487406.pdf,Uncovering the role of microstructural attributes on functional connectivity,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//poster-v0_15922365974419845.pdf,A Unified Model for Structure–function Mapping Based on Eigenmodes,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//Poster_OHBM_Weidler_15922176713935290.pdf,Modulation of Aggression by Prefrontal Transcranial Direct Current Stimulation,Brain Simulation
https://cdn-akamai.6connex.com/645/1827//OHBM_2020_VSP_Brandstetter_15922234395023780.pdf,Cytoarchitectonic mapping of ventral striatum and pallidum in ten human brains,"Neuroanatomy, Physiology, Metabolism and Neurotransmission"
https://cdn-akamai.6connex.com/645/1827//OHBM2020_15922180420431328.pdf,Exact Voxelwise Inference using Random Field Theory,Modeling and Analysis Methods
